x,y,z,color,radius

-0.4065539240837097,0.3904949426651001,-0.14153867959976196,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4086287319660187,0.3886250853538513,-0.14131516218185425,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.41010916233062744,0.3873240649700165,-0.13887476921081543,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4126374125480652,0.38484758138656616,-0.1386454701423645,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.41500455141067505,0.381867378950119,-0.13881641626358032,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.41692987084388733,0.37794870138168335,-0.13969409465789795,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.418152779340744,0.3736709654331207,-0.14119797945022583,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4186168313026428,0.36955928802490234,-0.14310771226882935,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4180195927619934,0.3661019802093506,-0.14424347877502441,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.41908761858940125,0.3607734143733978,-0.14614719152450562,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4205501675605774,0.3540398180484772,-0.1482830047607422,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4218125641345978,0.346736341714859,-0.15069258213043213,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.42234575748443604,0.3399011492729187,-0.15336453914642334,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4217657148838043,0.3336782157421112,-0.15653863549232483,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4220865070819855,0.3284940719604492,-0.15961593389511108,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4219861626625061,0.32177287340164185,-0.16266244649887085,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.42302584648132324,0.31456899642944336,-0.16503983736038208,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.42495211958885193,0.3080275058746338,-0.1664758026599884,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4269842207431793,0.301918625831604,-0.167466402053833,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.42905154824256897,0.29500481486320496,-0.16841602325439453,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4317561686038971,0.28752294182777405,-0.17107966542243958,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4325881600379944,0.2788609564304352,-0.17299145460128784,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4332854449748993,0.26902467012405396,-0.17513471841812134,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.43382492661476135,0.2590717375278473,-0.17724937200546265,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.46723198890686035,0.3860102593898773,-0.1062307059764862,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4679872393608093,0.38472533226013184,-0.10624903440475464,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4679620862007141,0.3833903968334198,-0.10684895515441895,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.46642738580703735,0.38461315631866455,-0.1075214147567749,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4615195691585541,0.38843560218811035,-0.10964304208755493,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4524911642074585,0.390590637922287,-0.1145889163017273,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.44341757893562317,0.3938627243041992,-0.11958494782447815,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4333973228931427,0.39654916524887085,-0.12524473667144775,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4228905737400055,0.39836108684539795,-0.131422221660614,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.4112364649772644,0.3998599648475647,-0.13822993636131287,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.39846470952033997,0.4022985100746155,-0.14491260051727295,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
-0.38589489459991455,0.405339777469635,-0.1529737412929535,|[0.4117458921090714, 1, 0.09641574989300516, 1]|,0.029999999329447746
