x,y,z,color,radius

-0.11588513851165771,0.35622546076774597,-0.7603603005409241,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.11623091995716095,0.35676389932632446,-0.760554850101471,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.11650165170431137,0.3580472767353058,-0.7607492804527283,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.11772184073925018,0.35984697937965393,-0.7608444094657898,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.11947952955961227,0.3624092936515808,-0.7609184980392456,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.1202448233962059,0.36625784635543823,-0.7611322999000549,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.11996880918741226,0.3667268455028534,-0.7600541114807129,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.12109903246164322,0.37088388204574585,-0.7600141763687134,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.1236455887556076,0.37478944659233093,-0.7597612738609314,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.12665493786334991,0.37956297397613525,-0.7595021724700928,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.13069340586662292,0.38591256737709045,-0.7591736912727356,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.13568240404129028,0.3939068615436554,-0.7587143182754517,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.14184923470020294,0.3990929126739502,-0.7544835805892944,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.15124276280403137,0.40655115246772766,-0.7532085180282593,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.16206365823745728,0.41457733511924744,-0.7516363859176636,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.17445635795593262,0.4224838316440582,-0.7496795058250427,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.18813744187355042,0.42975735664367676,-0.7473410367965698,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.20246657729148865,0.4360814392566681,-0.7447296380996704,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.21484375,0.4404049515724182,-0.7393643260002136,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.22962507605552673,0.4456314146518707,-0.7363702654838562,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.24440501630306244,0.45062386989593506,-0.7333513498306274,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.26075154542922974,0.45507508516311646,-0.729960560798645,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.27951112389564514,0.45875537395477295,-0.7258924841880798,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.2996898889541626,0.46131494641304016,-0.7213485836982727,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.31747639179229736,0.4613059461116791,-0.7150254845619202,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.33716151118278503,0.4599592685699463,-0.7101438641548157,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.3558971583843231,0.4570101201534271,-0.7053068280220032,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.37494125962257385,0.4534813463687897,-0.7000899910926819,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.3948129415512085,0.44934964179992676,-0.6942723989486694,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.4150882363319397,0.44396334886550903,-0.6879804134368896,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.4334973692893982,0.43757620453834534,-0.6821274161338806,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
-0.4475441575050354,0.4322751760482788,-0.6752731800079346,|[0.6695229406928952, 0.4865132532837343, 1, 1]|,0.029999999329447746
