x,y,z,color,radius

1.0780212879180908,0.30171480774879456,-0.5419188737869263,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0783636569976807,0.3006432056427002,-0.5437661409378052,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0789722204208374,0.29902854561805725,-0.5455948710441589,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0797946453094482,0.2969110608100891,-0.5474335551261902,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0808299779891968,0.2944774031639099,-0.5493330955505371,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0820965766906738,0.2923228144645691,-0.5516104102134705,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.08341646194458,0.2898522615432739,-0.5538429617881775,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0849690437316895,0.2871337831020355,-0.5562031269073486,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0865542888641357,0.28402477502822876,-0.5586662292480469,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.088232159614563,0.2805587649345398,-0.5612446665763855,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0900033712387085,0.2768475413322449,-0.5639616250991821,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0920460224151611,0.27270159125328064,-0.5675938129425049,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.093916893005371,0.2687819302082062,-0.570692777633667,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0956987142562866,0.2646365761756897,-0.5739656090736389,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.09722101688385,0.2603912949562073,-0.5774809718132019,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.0987485647201538,0.25586891174316406,-0.5811764001846313,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1006678342819214,0.2508784234523773,-0.5849417448043823,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1031028032302856,0.24460381269454956,-0.5874409079551697,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1055608987808228,0.23904132843017578,-0.5914242267608643,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1081029176712036,0.23353174328804016,-0.5956739187240601,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1109299659729004,0.2277313768863678,-0.6000096201896667,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1142741441726685,0.22170120477676392,-0.6043957471847534,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1182312965393066,0.2157338559627533,-0.6088982224464417,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1225277185440063,0.20994427800178528,-0.6124760508537292,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1265573501586914,0.20543521642684937,-0.6176468729972839,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.130516767501831,0.20190328359603882,-0.6232775449752808,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1348145008087158,0.19879195094108582,-0.629135251045227,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1398727893829346,0.19542467594146729,-0.6349223256111145,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1452568769454956,0.19197887182235718,-0.6407074332237244,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1505807638168335,0.1886226236820221,-0.6446078419685364,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.155480146408081,0.18607643246650696,-0.6508721113204956,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1605175733566284,0.18385133147239685,-0.657319188117981,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1659674644470215,0.18205803632736206,-0.6639726758003235,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1716207265853882,0.1808687150478363,-0.6709099411964417,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1771643161773682,0.17993181943893433,-0.6780287027359009,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1815518140792847,0.17891821265220642,-0.6846166849136353,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.186116099357605,0.17751595377922058,-0.6917815208435059,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1905765533447266,0.17557978630065918,-0.6988551616668701,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1951613426208496,0.17341625690460205,-0.705945611000061,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.1999250650405884,0.17149469256401062,-0.7131977677345276,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2048968076705933,0.16978484392166138,-0.7205593585968018,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2085071802139282,0.16781866550445557,-0.7282392382621765,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2126233577728271,0.16639158129692078,-0.7358418703079224,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2162405252456665,0.16455835103988647,-0.7433936595916748,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2200696468353271,0.16190043091773987,-0.7506837844848633,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2244857549667358,0.1582697331905365,-0.7575876712799072,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2291219234466553,0.15398216247558594,-0.7641667723655701,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2328405380249023,0.14938458800315857,-0.7705053091049194,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.237236499786377,0.14642620086669922,-0.7772848606109619,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2414673566818237,0.14502942562103271,-0.7845056653022766,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2456820011138916,0.1451689898967743,-0.7921576499938965,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2499994039535522,0.14644676446914673,-0.8000880479812622,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.254441499710083,0.1485111117362976,-0.8081725835800171,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2577564716339111,0.1512758731842041,-0.8159006834030151,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2621164321899414,0.15369564294815063,-0.8239100575447083,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2664577960968018,0.1562853455543518,-0.8319473266601562,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2705583572387695,0.15911760926246643,-0.8401317000389099,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2745428085327148,0.16169953346252441,-0.8483074903488159,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2785580158233643,0.16353479027748108,-0.8562805652618408,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2822561264038086,0.1647847592830658,-0.864538848400116,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2861322164535522,0.16579928994178772,-0.872302770614624,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.28951895236969,0.16775360703468323,-0.8804512619972229,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.292679786682129,0.17077329754829407,-0.889017641544342,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2958629131317139,0.17394596338272095,-0.8977176547050476,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.2990431785583496,0.17684674263000488,-0.906446099281311,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3024625778198242,0.1798068881034851,-0.9154261350631714,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3051458597183228,0.18327391147613525,-0.9244725704193115,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3075309991836548,0.18761423230171204,-0.9338504076004028,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3100358247756958,0.19221711158752441,-0.9433550834655762,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3127708435058594,0.19621336460113525,-0.9527426362037659,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3153986930847168,0.19956612586975098,-0.9620434641838074,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3185955286026,0.20272612571716309,-0.9716086983680725,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3209470510482788,0.20589962601661682,-0.9809702038764954,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3231045007705688,0.20960089564323425,-0.9905349016189575,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
1.3251588344573975,0.2142414152622223,-1.000396966934204,|[0.9171769725859713, 0.43757364311957614, 1, 1]|,0.029999999329447746
