x,y,z,color,radius

0.9265956878662109,0.023097321391105652,-1.0514897108078003,|[1, 1, 0, 1]|,0.014616000466048717
0.9272910356521606,0.01570446789264679,-1.050870656967163,|[1, 1, 0, 1]|,0.014616000466048717
0.9280703663825989,0.008399881422519684,-1.0516583919525146,|[1, 1, 0, 1]|,0.014616000466048717
0.9247247576713562,-0.01039835810661316,-1.0524625778198242,|[1, 1, 0, 1]|,0.014616000466048717
0.9247247576713562,-0.01039835810661316,-1.0524625778198242,|[1, 1, 0, 1]|,0.014616000466048717
0.9219155311584473,-0.02386265993118286,-1.0524730682373047,|[1, 1, 0, 1]|,0.014616000466048717
0.9192742109298706,-0.038705065846443176,-1.0523673295974731,|[1, 1, 0, 1]|,0.014616000466048717
0.9160332679748535,-0.052319735288619995,-1.0536534786224365,|[1, 1, 0, 1]|,0.014616000466048717
0.9110361337661743,-0.06404300779104233,-1.0529158115386963,|[1, 1, 0, 1]|,0.014616000466048717
0.904877781867981,-0.07443690299987793,-1.0518608093261719,|[1, 1, 0, 1]|,0.014616000466048717
0.8981571793556213,-0.08475896716117859,-1.050457239151001,|[1, 1, 0, 1]|,0.014616000466048717
0.8913394808769226,-0.09555770456790924,-1.0486581325531006,|[1, 1, 0, 1]|,0.014616000466048717
0.8844556212425232,-0.10384022444486618,-1.0494762659072876,|[1, 1, 0, 1]|,0.014616000466048717
0.8757683634757996,-0.11274058371782303,-1.0466381311416626,|[1, 1, 0, 1]|,0.014616000466048717
0.8659135699272156,-0.12040694057941437,-1.0432960987091064,|[1, 1, 0, 1]|,0.014616000466048717
0.8556259274482727,-0.12790387868881226,-1.039576768875122,|[1, 1, 0, 1]|,0.014616000466048717
0.8453356623649597,-0.13624215126037598,-1.035441279411316,|[1, 1, 0, 1]|,0.014616000466048717
0.8349828720092773,-0.1447354108095169,-1.030954360961914,|[1, 1, 0, 1]|,0.014616000466048717
0.8115770220756531,-0.1532711535692215,-1.021966814994812,|[1, 1, 0, 1]|,0.014616000466048717
0.8115770220756531,-0.1532711535692215,-1.021966814994812,|[1, 1, 0, 1]|,0.014616000466048717
0.7865236401557922,-0.15676800906658173,-1.0119068622589111,|[1, 1, 0, 1]|,0.014616000466048717
0.774262547492981,-0.15900260210037231,-1.0064342021942139,|[1, 1, 0, 1]|,0.014616000466048717
0.774262547492981,-0.15900260210037231,-1.0064342021942139,|[1, 1, 0, 1]|,0.014616000466048717
0.74994295835495,-0.16186320781707764,-0.994935154914856,|[1, 1, 0, 1]|,0.014616000466048717
0.74994295835495,-0.16186320781707764,-0.994935154914856,|[1, 1, 0, 1]|,0.014616000466048717
0.7358343005180359,-0.16009750962257385,-0.989403247833252,|[1, 1, 0, 1]|,0.014616000466048717
0.710763692855835,-0.15560905635356903,-0.9773350954055786,|[1, 1, 0, 1]|,0.014616000466048717
0.6987161636352539,-0.15300464630126953,-0.9711471796035767,|[1, 1, 0, 1]|,0.014616000466048717
0.6868086457252502,-0.14887334406375885,-0.9650093913078308,|[1, 1, 0, 1]|,0.014616000466048717
0.6748229265213013,-0.14216932654380798,-0.959017276763916,|[1, 1, 0, 1]|,0.014616000466048717
0.6593021750450134,-0.13511979579925537,-0.9608172178268433,|[1, 1, 0, 1]|,0.014616000466048717
0.6593021750450134,-0.13511979579925537,-0.9608172178268433,|[1, 1, 0, 1]|,0.014616000466048717
0.6372129917144775,-0.11851537972688675,-0.9493502378463745,|[1, 1, 0, 1]|,0.014616000466048717
0.6274521350860596,-0.11134013533592224,-0.9437321424484253,|[1, 1, 0, 1]|,0.014616000466048717
0.6181849837303162,-0.10329225659370422,-0.9383059740066528,|[1, 1, 0, 1]|,0.014616000466048717
0.6094043254852295,-0.09368932247161865,-0.9332347512245178,|[1, 1, 0, 1]|,0.014616000466048717
0.6011194586753845,-0.08262225985527039,-0.923590898513794,|[1, 1, 0, 1]|,0.014616000466048717
0.6011194586753845,-0.08262225985527039,-0.923590898513794,|[1, 1, 0, 1]|,0.014616000466048717
0.5944798588752747,-0.07325193285942078,-0.9194018840789795,|[1, 1, 0, 1]|,0.014616000466048717
0.5886372327804565,-0.06484529376029968,-0.9155014157295227,|[1, 1, 0, 1]|,0.014616000466048717
0.5786333084106445,-0.047423072159290314,-0.9087150692939758,|[1, 1, 0, 1]|,0.014616000466048717
0.5742983818054199,-0.037844933569431305,-0.9058387875556946,|[1, 1, 0, 1]|,0.014616000466048717
0.5742983818054199,-0.037844933569431305,-0.9058387875556946,|[1, 1, 0, 1]|,0.014616000466048717
0.5659224390983582,-0.029273584485054016,-0.8981435298919678,|[1, 1, 0, 1]|,0.014616000466048717
0.5608466863632202,-0.015897691249847412,-0.8944206833839417,|[1, 1, 0, 1]|,0.014616000466048717
0.5608466863632202,-0.015897691249847412,-0.8944206833839417,|[1, 1, 0, 1]|,0.014616000466048717
0.5564784407615662,-0.0020683109760284424,-0.8912479877471924,|[1, 1, 0, 1]|,0.014616000466048717
0.5549166202545166,0.007860243320465088,-0.8834180235862732,|[1, 1, 0, 1]|,0.014616000466048717
0.5535181164741516,0.01556868851184845,-0.8822622895240784,|[1, 1, 0, 1]|,0.014616000466048717
0.5535181164741516,0.01556868851184845,-0.8822622895240784,|[1, 1, 0, 1]|,0.014616000466048717
0.5521538853645325,0.028613388538360596,-0.8806635141372681,|[1, 1, 0, 1]|,0.014616000466048717
0.5521512031555176,0.035028040409088135,-0.8802303075790405,|[1, 1, 0, 1]|,0.014616000466048717
0.552470326423645,0.04227574169635773,-0.880009651184082,|[1, 1, 0, 1]|,0.014616000466048717
0.5521044731140137,0.05053621530532837,-0.8819911479949951,|[1, 1, 0, 1]|,0.014616000466048717
0.5529342293739319,0.05890633165836334,-0.8821201324462891,|[1, 1, 0, 1]|,0.014616000466048717
0.5529342293739319,0.05890633165836334,-0.8821201324462891,|[1, 1, 0, 1]|,0.014616000466048717
0.5549764633178711,0.07427394390106201,-0.8824282288551331,|[1, 1, 0, 1]|,0.014616000466048717
0.5565086007118225,0.08192957937717438,-0.8827721476554871,|[1, 1, 0, 1]|,0.014616000466048717
0.5582024455070496,0.09033063054084778,-0.8831323385238647,|[1, 1, 0, 1]|,0.014616000466048717
0.5582024455070496,0.09033063054084778,-0.8831323385238647,|[1, 1, 0, 1]|,0.014616000466048717
0.5629028081893921,0.10619696974754333,-0.8856600522994995,|[1, 1, 0, 1]|,0.014616000466048717
0.565428614616394,0.1135963648557663,-0.8864167332649231,|[1, 1, 0, 1]|,0.014616000466048717
0.5681635737419128,0.12082633376121521,-0.8872605562210083,|[1, 1, 0, 1]|,0.014616000466048717
0.5707451701164246,0.12859943509101868,-0.8879181146621704,|[1, 1, 0, 1]|,0.014616000466048717
0.5732029676437378,0.13704814016819,-0.8884135484695435,|[1, 1, 0, 1]|,0.014616000466048717
0.5802158117294312,0.14440269768238068,-0.8886433243751526,|[1, 1, 0, 1]|,0.014616000466048717
0.583281934261322,0.15279513597488403,-0.8894791603088379,|[1, 1, 0, 1]|,0.014616000466048717
0.583281934261322,0.15279513597488403,-0.8894791603088379,|[1, 1, 0, 1]|,0.014616000466048717
0.591067373752594,0.16566097736358643,-0.8924757838249207,|[1, 1, 0, 1]|,0.014616000466048717
0.5955013036727905,0.17091137170791626,-0.894382894039154,|[1, 1, 0, 1]|,0.014616000466048717
0.600277841091156,0.17617371678352356,-0.8965131044387817,|[1, 1, 0, 1]|,0.014616000466048717
0.6103173494338989,0.17882272601127625,-0.8982711434364319,|[1, 1, 0, 1]|,0.014616000466048717
0.6161673069000244,0.18368692696094513,-0.9009813666343689,|[1, 1, 0, 1]|,0.014616000466048717
0.6219894886016846,0.18843282759189606,-0.9036356806755066,|[1, 1, 0, 1]|,0.014616000466048717
0.6219894886016846,0.18843282759189606,-0.9036356806755066,|[1, 1, 0, 1]|,0.014616000466048717
